ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,mp_firstname,mp_surname,mp_gender,first_party,mp_name_2019,drought_day_change_2065,ann_rain_2019,max5day_rain_mm_change_2065,ann_rain_change_mmday_2065,warmest_dayofyear_change_oC_2065,ann_warming_oC_2065,number_heatwave_days_change_2065
E14000972,E12000005,Stoke-On-Trent Central,Staffordshire,West Midlands,England,Borough,Jo,Gideon,Female,Con,Jo Gideon,2.710676,0.391841,5.476025,-0.08765,6.629475,3.198501,10.86712
E14000973,E12000005,Stoke-On-Trent North,Staffordshire,West Midlands,England,Borough,Jonathan,Gullis,Male,Con,Jonathan Gullis,2.434229,0.195712,6.517052,-0.0609,6.416757,3.192741,8.774588
E14000974,E12000005,Stoke-On-Trent South,Staffordshire,West Midlands,England,Borough,Jack,Brereton,Male,Con,Jack Brereton,2.710676,0.391841,5.476025,-0.08765,6.629475,3.198501,10.86712
E14000975,E12000005,Stone,Staffordshire,West Midlands,England,County,William,Cash,Male,Con,William Cash,2.8712,0.278855,3.997246,-0.10913,6.722468,3.195343,13.18492
E14000976,E12000005,Stourbridge,West Midlands,West Midlands,England,Borough,Suzanne,Webb,Female,Con,Suzanne Webb,3.262648,0.210768,5.061251,-0.14066,6.78202,3.303829,16.3498
E14000977,E12000005,Stratford-On-Avon,Warwickshire,West Midlands,England,County,Nadhim,Zahawi,Male,Con,Nadhim Zahawi,3.30522,0.073794,6.027334,-0.1195,6.98395,3.334049,20.14178
E14000978,E12000007,Streatham,London,London,England,Borough,Bell,Ribeiro-Addy,Female,Lab,Bell Ribeiro-Addy,3.29532,0.096544,8.17703,-0.09819,6.269651,3.506455,21.78907
E14000979,E12000002,Stretford and Urmston,Greater Manchester,North West,England,Borough,Kate,Green,Female,Lab,Kate Green,1.731089,0.314518,6.483709,0.007951,5.654493,3.12421,9.387861
E14000980,E12000009,Stroud,Gloucestershire,South West,England,County,Siobhan,Baillie,Female,Con,Siobhan Baillie,3.086453,0.205911,7.575885,-0.09447,7.058618,3.304278,19.25007
E14000981,E12000006,Suffolk Coastal,Suffolk,East,England,County,Thérèse,Coffey,Female,Con,Thérèse Coffey,3.416456,0.027353,5.728628,-0.10316,5.56099,3.21827,14.11207
E14000982,E12000001,Sunderland Central,Tyne and Wear,North East,England,Borough,Julie,Elliott,Female,Lab,Julie Elliott,3.184979,0.117842,-0.364,-0.13971,5.006544,3.017989,4.433508
E14000983,E12000008,Surrey Heath,Surrey,South East,England,County,Michael,Gove,Male,Con,Michael Gove,3.69627,0.091248,7.220486,-0.12016,7.022824,3.471538,24.21546
E14000984,E12000007,Sutton and Cheam,London,London,England,Borough,Paul,Scully,Male,Con,Paul Scully,3.351114,0.052709,8.587842,-0.11079,6.600171,3.495009,21.2805
E14000985,E12000005,Sutton Coldfield,West Midlands,West Midlands,England,Borough,Andrew,Mitchell,Male,Con,Andrew Mitchell,3.156581,0.232553,5.660405,-0.13417,6.732811,3.318746,16.45188
E14000986,E12000005,Tamworth,Staffordshire,West Midlands,England,County,Christopher,Pincher,Male,Con,Christopher Pincher,3.138839,0.214871,4.453964,-0.13446,6.74941,3.282293,16.70853
E14000987,E12000002,Tatton,Cheshire,North West,England,County,Esther,McVey,Female,Con,Esther McVey,2.19787,0.2449,5.220348,-0.03787,6.195899,3.086327,10.83078
E14000988,E12000009,Taunton Deane,Somerset,South West,England,County,Rebecca,Pow,Female,Con,Rebecca Pow,3.931484,0.161387,2.621107,-0.24083,7.016756,3.213376,16.63041
E14000989,E12000005,Telford,Shropshire,West Midlands,England,Borough,Lucy,Allan,Female,Con,Lucy Allan,3.15384,0.170408,4.250873,-0.12851,6.757891,3.201255,15.62746
E14000990,E12000009,Tewkesbury,Gloucestershire,South West,England,County,Laurence,Robertson,Male,Con,Laurence Robertson,3.358245,0.187565,5.217339,-0.12498,7.089114,3.325405,19.94943
E14000991,E12000009,The Cotswolds,Gloucestershire,South West,England,County,Geoffrey,Clifton-Brown,Male,Con,Geoffrey Clifton-Brown,3.166426,0.150696,7.508785,-0.10484,7.079891,3.345265,18.71248
E14000992,E12000005,The Wrekin,Shropshire,West Midlands,England,County,Mark,Pritchard,Male,Con,Mark Pritchard,3.103681,0.183294,3.580956,-0.1245,6.724405,3.194464,15.9602
E14000993,E12000003,Thirsk and Malton,North Yorkshire,Yorkshire and The Humber,England,County,Kevin,Hollinrake,Male,Con,Kevin Hollinrake,3.268715,0.098602,1.462234,-0.13968,6.232474,3.112336,9.698529
E14000994,E12000009,Thornbury and Yate,Avon,South West,England,County,Luke,Hall,Male,Con,Luke Hall,2.862395,0.194483,8.70483,-0.06974,7.001238,3.305933,18.10177
E14000995,E12000006,Thurrock,Essex,East,England,Borough,Jacqueline,Doyle-Price,Female,Con,Jacqueline Doyle-Price,3.774628,0.064702,6.539456,-0.1252,6.45628,3.4076,21.07809
E14000996,E12000009,Tiverton and Honiton,Devon,South West,England,County,Neil,Parish,Male,Con,Neil Parish,3.456566,0.241585,5.027447,-0.21274,7.006439,3.219406,16.13067
E14000997,E12000008,Tonbridge and Malling,Kent,South East,England,County,Thomas,Tugendhat,Male,Con,Thomas Tugendhat,3.569457,0.043152,6.582384,-0.14156,7.012658,3.426536,20.25043
E14000998,E12000007,Tooting,London,London,England,Borough,Rosena,Allin-Khan,Female,Lab,Rosena Allin-Khan,3.13213,0.042511,8.030806,-0.09377,6.216953,3.518713,22.71065
E14000999,E12000009,Torbay,Devon,South West,England,Borough,Kevin,Foster,Male,Con,Kevin Foster,3.435031,0.237223,5.598616,-0.21787,6.053912,3.182495,11.78861
E14001000,E12000009,Torridge and West Devon,Devon,South West,England,County,Geoffrey,Cox,Male,Con,Geoffrey Cox,2.819233,0.21907,9.706072,-0.11581,6.652753,3.094728,13.03457
E14001001,E12000009,Totnes,Devon,South West,England,County,Anthony,Mangnall,Male,Con,Anthony Mangnall,2.655604,0.246761,13.28036,-0.09401,6.425676,3.140825,10.48819
E14001002,E12000007,Tottenham,London,London,England,Borough,David,Lammy,Male,Lab,David Lammy,2.978216,0.079335,8.196966,-0.07661,5.926891,3.505979,23.01896
E14001003,E12000009,Truro and Falmouth,Cornwall,South West,England,County,Cherilyn,Mackrory,Female,Con,Cherilyn Mackrory,3.014817,0.244077,6.825306,-0.16512,6.287352,2.957365,7.697621
E14001004,E12000008,Tunbridge Wells,Kent,South East,England,County,Gregory,Clark,Male,Con,Gregory Clark,3.283271,0.129643,9.948543,-0.11575,7.048475,3.412345,20.95267
E14001005,E12000007,Twickenham,London,London,England,Borough,Munira,Wilson,Female,LD,Munira Wilson,3.273316,0.051484,7.300387,-0.11015,6.351395,3.511409,22.68949
E14001006,E12000001,Tynemouth,Tyne and Wear,North East,England,Borough,Alan,Campbell,Male,Lab,Alan Campbell,3.13234,0.09281,0.48083,-0.13231,5.216013,3.022065,4.198643
E14001007,E12000007,Uxbridge and South Ruislip,London,London,England,Borough,Boris,Johnson,Male,Con,Boris Johnson,3.086439,0.057536,8.226425,-0.09162,6.096477,3.515941,22.02755
E14001008,E12000007,Vauxhall,London,London,England,Borough,Florence,Eshalomi,Female,Lab,Florence Eshalomi,3.29532,0.096544,8.17703,-0.09819,6.269651,3.506455,21.78907
E14001009,E12000003,Wakefield,West Yorkshire,Yorkshire and The Humber,England,County,Imran,Ahmad Khan,Male,Con,Imran Ahmad Khan,3.234036,0.178673,3.487618,-0.16403,6.442973,3.211748,9.804167
E14001010,E12000002,Wallasey,Merseyside,North West,England,Borough,Angela,Eagle,Female,Lab,Angela Eagle,2.158817,0.237725,12.0616,-0.04903,4.958729,2.994506,6.607871
E14001011,E12000005,Walsall North,West Midlands,West Midlands,England,Borough,Eddie,Hughes,Male,Con,Eddie Hughes,3.037444,0.329104,3.703912,-0.13756,6.472108,3.307015,14.73432
E14001012,E12000005,Walsall South,West Midlands,West Midlands,England,Borough,Valerie,Vaz,Female,Lab,Valerie Vaz,3.074954,0.287646,4.834902,-0.13889,6.45508,3.344326,14.60041
E14001013,E12000007,Walthamstow,London,London,England,County,Stella,Creasy,Female,Lab,Stella Creasy,2.978216,0.079335,8.196966,-0.07661,5.926891,3.505979,23.01896
E14001014,E12000001,Wansbeck,Northumberland,North East,England,County,Ian,Lavery,Male,Lab,Ian Lavery,3.100201,0.055257,1.227351,-0.13126,5.079277,2.983529,3.939169
E14001015,E12000008,Wantage,Oxfordshire,South East,England,County,David,Johnston,Male,Con,David Johnston,3.240892,0.066033,5.93305,-0.10611,7.086926,3.393763,21.93031
E14001016,E12000005,Warley,West Midlands,West Midlands,England,Borough,John,Spellar,Male,Lab,John Spellar,3.185203,0.286974,5.886852,-0.13331,6.738371,3.345298,15.75079
E14001017,E12000002,Warrington North,Cheshire,North West,England,Borough,Charlotte,Nichols,Female,Lab,Charlotte Nichols,2.06184,0.231149,5.169264,-0.02643,6.166987,3.07177,10.17494
E14001018,E12000002,Warrington South,Cheshire,North West,England,Borough,Andy,Carter,Male,Con,Andy Carter,2.06184,0.231149,5.169264,-0.02643,6.166987,3.07177,10.17494
E14001019,E12000005,Warwick and Leamington,Warwickshire,West Midlands,England,Borough,Matt,Western,Male,Lab,Matt Western,3.309202,0.103697,5.455463,-0.11542,6.963488,3.332799,21.2224
E14001020,E12000001,Washington and Sunderland West,Tyne and Wear,North East,England,Borough,Sharon,Hodgson,Female,Lab,Sharon Hodgson,3.184979,0.117842,-0.364,-0.13971,5.006544,3.017989,4.433508
E14001021,E12000006,Watford,Hertfordshire,East,England,Borough,Dean,Russell,Male,Con,Dean Russell,3.192545,0.009952,6.670286,-0.10198,6.148491,3.503759,20.03247
E14001022,E12000006,Waveney,Suffolk,East,England,County,Peter,Aldous,Male,Con,Peter Aldous,3.312967,0.067961,3.803019,-0.09254,4.567738,3.167284,11.87827
E14001023,E12000008,Wealden,East Sussex,South East,England,County,Nusrat,Ghani,Female,Con,Nusrat Ghani,2.848755,0.181064,11.54785,-0.07283,7.057733,3.410253,20.52312
E14001024,E12000002,Weaver Vale,Cheshire,North West,England,County,Mike,Amesbury,Male,Lab,Mike Amesbury,2.349714,0.160835,2.836008,-0.0596,6.261607,3.052985,10.7286
E14001025,E12000004,Wellingborough,Northamptonshire,East Midlands,England,County,Peter,Bone,Male,Con,Peter Bone,3.537564,0.185836,4.433571,-0.12424,7.064138,3.393361,20.77991
E14001026,E12000009,Wells,Somerset,South West,England,County,James,Heappey,Male,Con,James Heappey,2.990064,0.086379,8.814503,-0.0988,7.047817,3.253755,17.44765
E14001027,E12000006,Welwyn Hatfield,Hertfordshire,East,England,County,Grant,Shapps,Male,Con,Grant Shapps,3.278673,0.067877,6.208977,-0.09792,6.447089,3.470948,21.21994
E14001028,E12000003,Wentworth and Dearne,South Yorkshire,Yorkshire and The Humber,England,County,John,Healey,Male,Lab,John Healey,2.964209,0.063459,1.611648,-0.1078,6.514123,3.26167,15.85291
E14001029,E12000005,West Bromwich East,West Midlands,West Midlands,England,Borough,Nicola,Richards,Female,Con,Nicola Richards,3.074954,0.287646,4.834902,-0.13889,6.45508,3.344326,14.60041
E14001030,E12000005,West Bromwich West,West Midlands,West Midlands,England,Borough,Shaun,Bailey,Male,Con,Shaun Bailey,3.074954,0.287646,4.834902,-0.13889,6.45508,3.344326,14.60041
E14001031,E12000009,West Dorset,Dorset,South West,England,County,Chris,Loder,Male,Con,Chris Loder,2.728288,0.189874,13.75732,-0.07042,6.952322,3.278832,18.08361
E14001032,E12000007,West Ham,London,London,England,Borough,Lyn,Brown,Female,Lab,Lyn Brown,2.978216,0.079335,8.196966,-0.07661,5.926891,3.505979,23.01896
E14001033,E12000002,West Lancashire,Lancashire,North West,England,County,Rosie,Cooper,Female,Lab,Rosie Cooper,1.795418,0.34788,6.62393,0.014401,5.560281,3.039387,6.665698
E14001034,E12000006,West Suffolk,Suffolk,East,England,County,Matthew,Hancock,Male,Con,Matthew Hancock,3.47998,0.064611,6.339771,-0.09721,6.924843,3.388017,22.74753
E14001035,E12000005,West Worcestershire,Hereford and Worcester,West Midlands,England,County,Harriett,Baldwin,Female,Con,Harriett Baldwin,3.420582,0.058557,4.109908,-0.14134,7.05211,3.281983,19.32818
E14001036,E12000007,Westminster North,London,London,England,Borough,Karen,Buck,Female,Lab,Karen Buck,2.933853,0.073816,8.553167,-0.07129,6.048587,3.528239,23.848
E14001037,E12000002,Westmorland and Lonsdale,Cumbria,North West,England,County,Timothy,Farron,Male,LD,Timothy Farron,0.930645,0.266631,24.75555,0.318483,5.555107,3.026429,3.615478
E14001038,E12000009,Weston-Super-Mare,Avon,South West,England,County,John,Penrose,Male,Con,John Penrose,2.677516,0.152381,8.513002,-0.05253,6.863043,3.238528,15.33469
E14001039,E12000002,Wigan,Greater Manchester,North West,England,County,Lisa,Nandy,Female,Lab,Lisa Nandy,1.978678,0.318775,6.160141,-0.00419,5.520359,3.062009,7.173615
E14001040,E12000007,Wimbledon,London,London,England,Borough,Stephen,Hammond,Male,Con,Stephen Hammond,3.13213,0.042511,8.030806,-0.09377,6.216953,3.518713,22.71065
E14001041,E12000008,Winchester,Hampshire,South East,England,County,Stephen,Brine,Male,Con,Stephen Brine,2.806459,0.255057,11.12256,-0.05315,7.185227,3.41381,22.93058
E14001042,E12000008,Windsor,Berkshire,South East,England,County,Adam,Afriyie,Male,Con,Adam Afriyie,3.492113,0.034339,5.35576,-0.11998,6.878538,3.473042,23.58879
E14001043,E12000002,Wirral South,Merseyside,North West,England,County,Alison,McGovern,Female,Lab,Alison McGovern,2.402917,0.220518,3.445641,-0.07347,5.869288,2.971157,7.132116
E14001044,E12000002,Wirral West,Merseyside,North West,England,County,Margaret,Greenwood,Female,Lab,Margaret Greenwood,2.158817,0.237725,12.0616,-0.04903,4.958729,2.994506,6.607871
E14001045,E12000006,Witham,Essex,East,England,County,Priti,Patel,Female,Con,Priti Patel,3.627229,0.049969,6.227849,-0.09988,6.730182,3.38708,22.81539
E14001046,E12000008,Witney,Oxfordshire,South East,England,County,Robert,Courts,Male,Con,Robert Courts,3.234221,0.134493,6.562309,-0.1099,7.044907,3.379822,20.6567
E14001047,E12000008,Woking,Surrey,South East,England,County,Jonathan,Lord,Male,Con,Jonathan Lord,3.69627,0.091248,7.220486,-0.12016,7.022824,3.471538,24.21546
E14001048,E12000008,Wokingham,Berkshire,South East,England,County,John,Redwood,Male,Con,John Redwood,3.619992,0.070707,4.601352,-0.13376,7.119341,3.455237,23.5098
E14001049,E12000005,Wolverhampton North East,West Midlands,West Midlands,England,Borough,Jane,Stevenson,Female,Con,Jane Stevenson,3.154044,0.28979,2.708815,-0.14534,6.310989,3.276417,14.19436
E14001050,E12000005,Wolverhampton South East,West Midlands,West Midlands,England,Borough,Pat,McFadden,Male,Lab,Pat McFadden,3.174472,0.251384,3.017846,-0.14519,6.394269,3.31646,14.73994
E14001051,E12000005,Wolverhampton South West,West Midlands,West Midlands,England,Borough,Stuart,Anderson,Male,Con,Stuart Anderson,3.174472,0.251384,3.017846,-0.14519,6.394269,3.31646,14.73994
E14001052,E12000005,Worcester,Hereford and Worcester,West Midlands,England,Borough,Robin,Walker,Male,Con,Robin Walker,3.407322,0.115716,4.959612,-0.12214,7.059567,3.300877,20.58777
E14001053,E12000002,Workington,Cumbria,North West,England,County,Mark,Jenkinson,Male,Con,Mark Jenkinson,1.318941,0.132619,15.47977,0.112642,5.280703,2.909753,4.299269
E14001054,E12000002,Worsley and Eccles South,Greater Manchester,North West,England,County,Barbara,Keeley,Female,Lab,Barbara Keeley,1.625269,0.372689,8.64094,0.049331,5.457702,3.152782,7.395435
E14001055,E12000008,Worthing West,West Sussex,South East,England,Borough,Peter,Bottomley,Male,Con,Peter Bottomley,2.650878,0.246306,13.85041,-0.02075,6.978692,3.39642,19.0845
E14001056,E12000008,Wycombe,Buckinghamshire,South East,England,County,Steve,Baker,Male,Con,Steve Baker,3.41454,0.019377,6.189358,-0.11029,6.906541,3.48319,21.13669
E14001057,E12000002,Wyre and Preston North,Lancashire,North West,England,County,Ben,Wallace,Male,Con,Ben Wallace,1.365877,0.281531,13.67547,0.146161,5.381887,2.997083,5.375241
E14001058,E12000005,Wyre Forest,Hereford and Worcester,West Midlands,England,County,Mark,Garnier,Male,Con,Mark Garnier,3.382723,0.17738,3.907094,-0.1439,6.915887,3.264238,17.58492
E14001059,E12000002,Wythenshawe and Sale East,Greater Manchester,North West,England,Borough,Michael,Kane,Male,Lab,Michael Kane,1.731089,0.314518,6.483709,0.007951,5.654493,3.12421,9.387861
E14001060,E12000009,Yeovil,Somerset,South West,England,County,Marcus,Fysh,Male,Con,Marcus Fysh,3.330464,0.155733,6.962165,-0.15838,7.112566,3.254826,20.24506
E14001061,E12000003,York Central,North Yorkshire,Yorkshire and The Humber,England,Borough,Rachael,Maskell,Female,Lab,Rachael Maskell,2.951727,0.067884,1.947369,-0.0749,6.370745,3.155038,14.99672
E14001062,E12000003,York Outer,North Yorkshire,Yorkshire and The Humber,England,County,Julian,Sturdy,Male,Con,Julian Sturdy,2.896549,0.065047,2.409745,-0.07404,6.327961,3.144391,14.57977
S14000001,S92000003,Aberdeen North,Scotland,Scotland,Scotland,Borough,Kirsty,Blackman,Female,SNP,Kirsty Blackman,1.641347,-0.01582,4.913682,-0.03016,4.521443,2.821595,1.137416
S14000002,S92000003,Aberdeen South,Scotland,Scotland,Scotland,Borough,Stephen,Flynn,Male,SNP,Stephen Flynn,1.550353,0.096278,6.11951,-0.02247,4.314124,2.825417,1.119344
S14000003,S92000003,Airdrie and Shotts,Scotland,Scotland,Scotland,County,Neil,Gray,Male,SNP,Neil Gray,1.70745,0.284304,5.509458,0.021111,5.342696,2.8626,2.661084
S14000004,S92000003,Angus,Scotland,Scotland,Scotland,County,Dave,Doogan,Male,SNP,Dave Doogan,1.627641,0.157975,6.359228,0.004165,5.404156,2.968983,1.490548
S14000005,S92000003,Argyll and Bute,Scotland,Scotland,Scotland,County,Brendan,O'Hara,Male,SNP,Brendan O'Hara,0.117482,0.746054,13.44657,0.367762,4.524159,2.679298,0.885223
S14000006,S92000003,"Ayr, Carrick and Cumnock",Scotland,Scotland,Scotland,County,Allan,Dorans,Male,SNP,Allan Dorans,0.890833,0.477769,6.996849,0.146756,4.955547,2.774881,1.558973
S14000007,S92000003,Banff and Buchan,Scotland,Scotland,Scotland,County,David,Duguid,Male,Con,David Duguid,2.339429,-0.01475,2.633243,-0.07118,4.745167,2.784984,1.459603
S14000008,S92000003,"Berwickshire, Roxburgh and Selkirk",Scotland,Scotland,Scotland,County,John,Lamont,Male,Con,John Lamont,2.569905,0.23374,5.48134,-0.09757,5.630271,2.977984,3.339903
S14000009,S92000003,"Caithness, Sutherland and Easter Ross",Scotland,Scotland,Scotland,County,Jamie,Stone,Male,LD,Jamie Stone,1.943532,0.116723,0.111328,-0.05168,4.175899,2.712124,0.503653
S14000010,S92000003,Central Ayrshire,Scotland,Scotland,Scotland,County,Philippa,Whitford,Female,SNP,Philippa Whitford,0.542949,0.349385,8.798645,0.202148,5.012453,2.743258,2.489331
S14000011,S92000003,"Coatbridge, Chryston and Bellshill",Scotland,Scotland,Scotland,Borough,Steven,Bonnar,Male,SNP,Steven Bonnar,1.490913,0.260321,7.446964,0.048121,5.142093,2.862105,2.420566
S14000012,S92000003,"Cumbernauld, Kilsyth and Kirkintilloch East",Scotland,Scotland,Scotland,County,Stuart C.,McDonald,Male,SNP,Stuart C. McDonald,1.56327,0.389319,5.661676,0.045089,5.172191,2.882209,2.369847
S14000013,S92000003,Dumfries and Galloway,Scotland,Scotland,Scotland,County,Alister,Jack,Male,Con,Alister Jack,1.152977,0.409667,13.8101,0.122476,5.379009,2.815598,2.62362
S14000014,S92000003,"Dumfriesshire, Clydesdale and Tweeddale",Scotland,Scotland,Scotland,County,David,Mundell,Male,Con,David Mundell,1.604121,0.447422,11.1539,0.061585,5.573218,2.925803,2.618756
S14000015,S92000003,Dundee East,Scotland,Scotland,Scotland,Borough,Stewart,Hosie,Male,SNP,Stewart Hosie,1.607886,0.180856,5.725775,-0.00704,4.90018,2.883371,1.614785
S14000016,S92000003,Dundee West,Scotland,Scotland,Scotland,Borough,Chris,Law,Male,SNP,Chris Law,1.616393,0.227247,5.473933,-0.0065,5.309232,2.930577,1.979189
S14000017,S92000003,Dunfermline and West Fife,Scotland,Scotland,Scotland,County,Douglas,Chapman,Male,SNP,Douglas Chapman,1.848352,0.240991,4.897717,-0.00015,5.169195,2.908217,1.949798
S14000018,S92000003,East Dunbartonshire,Scotland,Scotland,Scotland,County,Amy,Callaghan,Female,SNP,Amy Callaghan,1.497398,0.432127,5.194524,0.059499,5.128338,2.881295,2.359983
S14000019,S92000003,"East Kilbride, Strathaven and Lesmahagow",Scotland,Scotland,Scotland,County,Lisa,Cameron,Female,SNP,Lisa Cameron,1.484471,0.427516,4.589099,0.046803,5.213925,2.828547,2.258637
S14000020,S92000003,East Lothian,Scotland,Scotland,Scotland,County,Kenny,MacAskill,Male,SNP,Kenny MacAskill,2.371378,0.137318,3.274579,-0.09758,5.434135,2.929955,2.992731
S14000021,S92000003,East Renfrewshire,Scotland,Scotland,Scotland,County,Kirsten,Oswald,Female,SNP,Kirsten Oswald,0.806676,0.389892,7.303175,0.15926,5.119696,2.775441,2.140632
S14000022,S92000003,Edinburgh East,Scotland,Scotland,Scotland,Borough,Tommy,Sheppard,Male,SNP,Tommy Sheppard,2.157946,0.281316,3.647689,-0.06546,5.31057,2.926741,2.791115
S14000023,S92000003,Edinburgh North and Leith,Scotland,Scotland,Scotland,Borough,Deidre,Brock,Female,SNP,Deidre Brock,1.913376,0.308762,4.237159,-0.02838,4.825648,2.885857,2.585081
S14000024,S92000003,Edinburgh South,Scotland,Scotland,Scotland,Borough,Ian,Murray,Male,Lab,Ian Murray,2.157946,0.281316,3.647689,-0.06546,5.31057,2.926741,2.791115
S14000025,S92000003,Edinburgh South West,Scotland,Scotland,Scotland,Borough,Joanna,Cherry,Female,SNP,Joanna Cherry,1.995577,0.357432,3.337741,-0.05596,5.349492,2.911923,2.663409
S14000026,S92000003,Edinburgh West,Scotland,Scotland,Scotland,Borough,Christine,Jardine,Female,LD,Christine Jardine,1.913376,0.308762,4.237159,-0.02838,4.825648,2.885857,2.585081
S14000027,S92000003,Na h-Eileanan An Iar,Scotland,Scotland,Scotland,County,Angus Brendan,MacNeil,Male,SNP,Angus Brendan MacNeil,0.40318,0.289459,7.606547,0.132859,3.644043,2.352356,0.167247
S14000028,S92000003,Falkirk,Scotland,Scotland,Scotland,County,John,McNally,Male,SNP,John McNally,1.926166,0.268742,5.111539,-0.00686,5.257416,2.885646,2.475943
S14000029,S92000003,Glasgow Central,Scotland,Scotland,Scotland,Borough,Alison,Thewliss,Female,SNP,Alison Thewliss,1.22832,0.265247,6.863416,0.082242,5.038958,2.852352,2.233672
S14000030,S92000003,Glasgow East,Scotland,Scotland,Scotland,Borough,David,Linden,Male,SNP,David Linden,1.490913,0.260321,7.446964,0.048121,5.142093,2.862105,2.420566
S14000031,S92000003,Glasgow North,Scotland,Scotland,Scotland,Borough,Patrick,Grady,Male,SNP,Patrick Grady,1.22832,0.265247,6.863416,0.082242,5.038958,2.852352,2.233672
S14000032,S92000003,Glasgow North East,Scotland,Scotland,Scotland,Borough,Anne,McLaughlin,Female,SNP,Anne McLaughlin,1.22832,0.265247,6.863416,0.082242,5.038958,2.852352,2.233672
S14000033,S92000003,Glasgow North West,Scotland,Scotland,Scotland,Borough,Carol,Monaghan,Female,SNP,Carol Monaghan,1.22832,0.265247,6.863416,0.082242,5.038958,2.852352,2.233672
S14000034,S92000003,Glasgow South,Scotland,Scotland,Scotland,Borough,Stewart Malcolm,McDonald,Male,SNP,Stewart Malcolm McDonald,1.22832,0.265247,6.863416,0.082242,5.038958,2.852352,2.233672
S14000035,S92000003,Glasgow South West,Scotland,Scotland,Scotland,Borough,Chris,Stephens,Male,SNP,Chris Stephens,1.22832,0.265247,6.863416,0.082242,5.038958,2.852352,2.233672
S14000036,S92000003,Glenrothes,Scotland,Scotland,Scotland,County,Peter,Grant,Male,SNP,Peter Grant,1.7479,0.154877,5.774652,-0.02257,5.480459,2.906371,3.189501
S14000037,S92000003,Gordon,Scotland,Scotland,Scotland,County,Richard,Thomson,Male,SNP,Richard Thomson,2.824193,-0.03994,2.099397,-0.1347,4.95115,2.888573,1.582138
S14000038,S92000003,Inverclyde,Scotland,Scotland,Scotland,County,Ronnie,Cowan,Male,SNP,Ronnie Cowan,0.586708,0.387835,8.650044,0.20531,5.011744,2.762709,1.876412
S14000039,S92000003,"Inverness, Nairn, Badenoch and Strathspey",Scotland,Scotland,Scotland,County,Drew,Hendry,Male,SNP,Drew Hendry,2.190594,0.059292,2.597954,-0.06266,4.973128,2.926007,1.078102
S14000040,S92000003,Kilmarnock and Loudoun,Scotland,Scotland,Scotland,County,Alan,Brown,Male,SNP,Alan Brown,1.060854,0.409335,5.370994,0.119079,5.167871,2.815844,1.932436
S14000041,S92000003,Kirkcaldy and Cowdenbeath,Scotland,Scotland,Scotland,County,Neale,Hanvey,Male,SNP,Neale Hanvey,1.850926,0.273389,5.269542,-0.01975,4.938273,2.90802,2.468276
S14000042,S92000003,Lanark and Hamilton East,Scotland,Scotland,Scotland,County,Angela,Crawley,Female,SNP,Angela Crawley,1.982993,0.405986,4.589377,-0.00642,5.260371,2.87886,2.341846
S14000043,S92000003,Linlithgow and East Falkirk,Scotland,Scotland,Scotland,County,Martyn,Day,Male,SNP,Martyn Day,1.982722,0.250182,4.029332,-0.02203,5.225311,2.879737,2.357112
S14000044,S92000003,Livingston,Scotland,Scotland,Scotland,County,Hannah,Bardell,Female,SNP,Hannah Bardell,2.056611,0.304654,2.812677,-0.05215,5.167926,2.893398,2.216321
S14000045,S92000003,Midlothian,Scotland,Scotland,Scotland,County,Owen,Thompson,Male,SNP,Owen Thompson,2.333362,0.279131,4.02712,-0.08696,5.521833,2.941267,2.746783
S14000046,S92000003,Moray,Scotland,Scotland,Scotland,County,Douglas,Ross,Male,Con,Douglas Ross,2.940603,-0.04031,1.166503,-0.14632,5.052618,2.90749,1.802501
S14000047,S92000003,Motherwell and Wishaw,Scotland,Scotland,Scotland,Borough,Marion,Fellows,Female,SNP,Marion Fellows,1.69778,0.313079,4.920694,0.02518,5.420175,2.855866,2.789985
S14000048,S92000003,North Ayrshire and Arran,Scotland,Scotland,Scotland,County,Patricia,Gibson,Female,SNP,Patricia Gibson,0.960373,0.519874,9.07786,0.124025,4.662885,2.70064,1.625713
S14000049,S92000003,North East Fife,Scotland,Scotland,Scotland,County,Wendy,Chamberlain,Female,LD,Wendy Chamberlain,1.992253,0.124422,5.616982,-0.04349,5.199939,2.892825,2.795938
S14000050,S92000003,Ochil and South Perthshire,Scotland,Scotland,Scotland,County,John,Nicolson,Male,SNP,John Nicolson,1.746835,0.303801,6.661639,-0.01132,5.586568,2.948367,2.545559
S14000051,S92000003,Orkney and Shetland,Scotland,Scotland,Scotland,County,Alistair,Carmichael,Male,LD,Alistair Carmichael,0.545088,0.061604,4.165209,0.099231,3.356103,2.517151,0.030093
S14000052,S92000003,Paisley and Renfrewshire North,Scotland,Scotland,Scotland,County,Gavin,Newlands,Male,SNP,Gavin Newlands,0.919833,0.302229,6.815125,0.134978,5.030123,2.816439,2.078346
S14000053,S92000003,Paisley and Renfrewshire South,Scotland,Scotland,Scotland,County,Mhairi,Black,Female,SNP,Mhairi Black,0.586708,0.387835,8.650044,0.20531,5.011744,2.762709,1.876412
S14000054,S92000003,Perth and North Perthshire,Scotland,Scotland,Scotland,County,Pete,Wishart,Male,SNP,Pete Wishart,1.964632,0.185649,5.38379,-0.02582,5.594036,2.977075,1.754318
